type,Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2
5.460000000000004,361.1950468061954,189.8406824832212,36.875530973335366,12.987570490755381,641.1011692464926,535.0291701852168,92.5332471486327,81.2242518557249,51.76284097857148,481.4504898318541
5.470000000000004,361.2278929594975,189.56097209289277,36.742630473255204,12.925756303892204,641.5427481704623,535.2273827004043,92.15826381827266,81.1625060959782,51.6243551552868,481.827492230058
5.480000000000004,361.26025322313785,189.2814174765875,36.61016368680747,12.864219086153378,641.9839465273138,535.424303091692,91.78447341419492,81.1005608014901,51.48613664920709,482.2045260434159
5.490000000000005,361.29212835399295,189.00201958099754,36.4781294923193,12.80295772991917,642.424764842771,535.6199344332509,91.41187296422325,81.03841626779004,51.348184870083564,482.5815914646522
5.500000000000004,361.32351910905624,188.72277934789284,36.3465267690366,12.741971130956426,642.865203643058,535.8142797923238,91.04045950017851,80.97607279309476,51.21049923181607,482.95868868258685
5.510000000000004,361.35442624542924,188.44369771413247,36.215354397138405,12.681258188416592,643.3052634548833,536.007342229128,90.67023005800648,80.9135306782897,51.073079152421485,483.3358178821544
5.520000000000005,361.3848505203124,188.16477561167738,36.084611257751305,12.620817804833532,643.7449448054255,536.1991247967624,90.30118167790299,80.85079022691018,50.93592405400225,483.7129792444222
5.530000000000005,361.41479269099636,187.886013967602,35.95429623296369,12.560648886121538,644.1842482223165,536.3896305411142,89.93331140443803,80.78785174512242,50.799033362715456,484.09017294660987
5.5400000000000045,361.4442535148533,187.60741370410628,35.82440820583983,12.500750341572918,644.6231742336277,536.5788625007715,89.5666162866743,80.72471554170464,50.66240650874105,484.4673991621085
5.550000000000004,361.47323374932745,187.3289757385283,35.69494606043388,12.441121083855823,645.0617233678545,536.7668237069319,89.20109337828879,80.66138192802813,50.52604292625106,484.84465806050014
5.560000000000004,361.50173415192734,187.05070098335577,35.565908681803776,12.381760029011833,645.4998961539013,536.9535171833203,88.83673973768602,80.59785121803817,50.38994205337812,485.2219498075774
5.570000000000005,361.52975548021686,186.77259034623816,35.437294956024914,12.32266609645347,645.9376931210666,537.1389459461044,88.47355242811287,80.53412372823485,50.25410333218459,485.59927456536326
5.5800000000000045,361.5572984918064,186.4946447299996,35.30910377020391,12.263838208961722,646.3751147990283,537.3231130038121,88.1115285177709,80.47019977765424,50.1185262086313,485.9766324921315
5.590000000000004,361.5843639443451,186.21686503265002,35.181334012491924,12.205275292683448,646.8121617178296,537.5060213572534,87.750665079924,80.40607968784872,49.983210132546986,486.3540237424268
5.600000000000005,361.6109525955113,185.93925214739826,35.05398457209824,12.146976277128639,647.2488344078636,537.6876739994426,87.3909591930067,80.34176378286841,49.84815455759677,486.73144846708556
5.610000000000005,361.63706520300536,185.6618069626638,34.92705433930344,12.088940095167812,647.6851333998595,537.8680739155232,87.03240794072778,80.27725238924141,49.71335894125201,487.1089068132557
5.6200000000000045,361.66270252454103,185.38453036208875,34.80054220547255,12.031165683029078,648.1210592248686,538.0472240826942,86.67500841217316,80.21254583595471,49.57882274475911,487.4863989244188
5.630000000000004,361.6878653178368,185.10742322455084,34.67444706306809,11.973651980295347,648.5566124142489,538.2251274701387,86.31875770190692,80.14764445443504,49.444545433109035,487.8639249404104
5.640000000000004,361.7125543406082,184.83048642417518,34.54876780566307,11.916397929901349,648.9917934996522,538.4017870389548,85.96365291006792,80.08254857852927,49.310526475006704,488.2414849974413
5.650000000000005,361.7367703505598,184.55372083034638,34.42350332795365,11.859402478130637,649.4266030130095,538.5772057420895,85.60969114246544,80.01725854448539,49.17676534284032,488.61907922811935
5.660000000000005,361.7605141053768,184.27712730772154,34.29865252577195,11.802664574612518,649.8610414865173,538.751386524271,85.2568695106743,79.95177469093275,49.0432615126514,488.9967077614706
5.670000000000004,361.78378636271736,184.00070671624192,34.174214296098555,11.746183172318919,650.2951094526233,538.9243323219459,84.90518513212554,79.88609735886317,48.910014464103924,489.3743707229614
