type,PTaggE1,metroaggE1,taxiaggE1,moreaggE1,bundleaggE1,PTaggE2,metroaggE2,taxiaggE2,moreaggE2,bundleaggE2
3.6700000000000026,0.1393604536521144,-0.4366490152855305,-1.222171679452077,-1.637848243697514,-385.7848474556642,0.36935949802260765,-1.276254164603695,-0.10068872085918844,-0.9051513400309692,-313.23129524557095
3.680000000000003,0.13904278778646814,-0.43851834341515455,-1.2262089144774224,-1.6430957609891055,-386.83062050412417,0.3686317502787061,-1.2810163514365651,-0.10180694600036029,-0.907745104421842,-314.12211284119826
3.690000000000003,0.1387226484845198,-0.44039016064747,-1.2302483720297446,-1.6483456673208117,-387.87593422310096,0.3678999362852565,-1.2857822371749101,-0.1029318436065583,-0.9103428816820802,-315.01357153658483
3.700000000000003,0.13840004432757716,-0.4422644592522035,-1.234290040753299,-1.6535979494632316,-388.9207880316486,0.36716409637914416,-1.290551828655195,-0.10406342521857333,-0.9129447069067531,-315.90567689271717
3.710000000000002,0.13807498386868128,-0.4441412315254337,-1.2383339093257757,-1.6588525942268766,-389.965181376317,0.3664242707020524,-1.295325133313103,-0.10520170227768633,-0.9155506151352638,-316.7984344673082
3.720000000000003,0.13774747563260378,-0.4460204697895832,-1.242379966458385,-1.6641095884622883,-391.00911373103156,0.36568049919896795,-1.3001021591838575,-0.10634668612563535,-0.9181606413493612,-317.69184981443146
3.730000000000003,0.13741752811584498,-0.4479021663934094,-1.2464282008959413,-1.6693689190601524,-392.05258459697257,0.36493282161669743,-1.3048829149024734,-0.10749838800459528,-0.920774820471171,-318.5859284841543
3.740000000000003,0.13708514978663208,-0.44978631371199584,-1.2504786014169489,-1.6746305729514113,-393.09559350245405,0.3641812775024121,-1.3096674097039338,-0.10865681905717159,-0.9233931873612443,-319.48067602217225
3.750000000000002,0.13675034908492004,-0.45167290414674177,-1.2545311568336825,-1.6798945371073761,-394.1381400028021,0.36342590620220894,-1.3144556534232896,-0.10982199032640792,-0.9260157768166272,-320.3760979694458
3.760000000000003,0.13641313442239136,-0.45356193012535095,-1.2585858559922682,-1.685160798539835,-395.1802236802325,0.36266674685970046,-1.3192476564956808,-0.11099391275580557,-0.9286426235689464,-321.27219986183917
